point_x, point_y, eye_x, eye_y
867.3844,487.9037,748.9873,493.8195
867.0073,487.6917,749.5032,492.8479
866.6196,487.4735,750.9512,493.026
866.2213,487.2495,751.348,493.4314
865.8022,487.0138,751.6088,494.021
865.3922,486.7831,751.2887,493.8413
864.9611,486.5406,749.0474,493.1355
864.4962,486.2791,748.3041,493.667
864.0643,486.0362,746.9443,495.4529
863.5737,485.7603,746.6138,496.52
863.1111,485.5,746.6669,496.6232
862.6307,485.2298,746.2454,496.3457
862.1281,484.9471,746.0511,496.9059
861.6127,484.6572,745.8105,497.3098
861.0583,484.3453,744.8757,498.0878
860.5347,484.0508,744.4103,497.5887
859.9822,483.74,743.5858,496.0788
859.4124,483.4195,743.3953,495.8009
858.8363,483.0954,743.0543,496.4452
858.2393,482.7596,743.0635,496.9042
857.6062,482.4035,742.8859,498.0569
857.0018,482.0635,742.5408,497.6381
856.3558,481.7002,742.1259,496.2486
855.7042,481.3336,741.4268,493.523
855.0281,480.9534,741.3591,492.9015
854.3444,480.5687,741.6799,492.8732
853.6403,480.1727,741.6475,492.4515
852.9183,479.7666,741.6658,492.2877
852.1829,479.3529,741.8521,492.0262
851.4291,478.9289,741.6106,491.3494
850.6579,478.4951,741.1159,491.5114
849.8691,478.0514,739.8383,492.3502
849.0386,477.5843,739.9009,492.3073
848.2378,477.1338,740.958,491.6347
847.3946,476.6595,741.5931,491.8288
846.5327,476.1747,741.2637,491.1454
845.6517,475.6791,740.2786,489.7175
844.7515,475.1728,738.1656,486.8093
843.815,474.646,737.1074,486.4955
842.8491,474.1026,736.0065,487.3008
841.9308,473.5862,735.4727,487.8025
840.9498,473.0343,734.566,488.5025
839.9477,472.4706,733.9126,488.2096
838.9243,471.895,732.6121,488.2765
837.8617,471.2972,731.759,488.4276
836.8121,470.7069,730.6887,488.7831
835.7228,470.0941,730.4426,488.2292
834.5637,469.4421,729.5436,486.32
833.4755,468.83,729.0824,485.4062
832.3166,468.1781,727.737,484.3726
831.1341,467.5129,726.7889,484.4921
829.8807,466.8079,724.6635,485.7814
828.6866,466.1363,723.9202,485.9845
827.4404,465.4352,723.4427,485.9935
826.1524,464.7108,723.7801,486.0019
824.8452,463.9754,722.8177,486.4442
823.5153,463.2274,721.8399,486.3202
822.16,462.4651,720.8867,483.2815
820.7711,461.6837,720.5305,480.3989
819.3607,460.8904,719.4426,477.1372
